tmdb_film_id,tmdb_person_id,character,,
24192,95239,Jesus Christ,,
24192,95240,Young Mary,,
24192,95242,Mary,,
24192,95243,Joseph,,
24192,95244,John the Baptist,,
24192,95245,Peter,,
24192,95246,Andrew,,
24192,32914,Salome,,
24192,95239,Jesus Christ,,
24192,95240,Young Mary,,
24192,95242,Mary,,
24192,95243,Joseph,,
24192,95244,John the Baptist,,
24192,95245,Peter,,
24192,95246,Andrew,,
24238,22,Narrator,,
24238,1233,Max Jerry Horovitz,,
24238,3051,Mary Daisy Dinkle,,
24238,8783,Damien,,
24238,92731,Young Mary,,
24238,92732,Vera,,
24253,3855,Holger Palmgren,,
24253,6283,Mikael Blomkvist,,
24253,21193,Bjurman,,
24253,79196,Erika Berger,,
24253,79270,Annika Giannini,,
24253,83899,Malin Erikson,,
24253,87722,Lisbeth Salander,,
24253,92644,Ronald Niedermann,,
24253,92645,Alexander Zalachenko,,
24253,3855,Holger Palmgren,,
24253,6283,Mikael Blomkvist,,
24253,21193,Bjurman,,
24253,79196,Erika Berger,,
24253,79270,Annika Giannini,,
24253,83899,Malin Erikson,,
24253,87722,Lisbeth Salander,,
24253,92644,Ronald Niedermann,,
24253,92645,Alexander Zalachenko,,
24259,5079,Pascal Manise,,
24259,19068,Agnès Manise,,
24259,20080,Jeanne Rivet,,
24259,25854,Bruno Le Rox,,
24259,27163,Cécile Costes,,
24259,77929,,,
24276,1581,Elma Radnor,,
24276,2955,Joe Kenehan,,
24276,4029,C.E. Lively,,
24276,11064,Police Chief Sid Hatfield,,
24276,15152,Few Clothes' Johnson,,
24276,17770,Hickey,,
24276,26008,Griggs,,
24276,33489,Mayor Cabell Testerman,,
24276,38570,Sephus Purcell,,
24276,77080,Danny Radnor,,
24276,102445,Hardshell Preacher,,
24403,13275,Asano,,
24403,91579,,,
24403,91580,,,
24403,91581,Kevin,,
24403,91582,,,
24424,91602,Binj,,
24424,132104,Nasri,,
24424,132105,Ilham,,
24424,132106,Shata,,
24424,132107,Abu-Lias,,
24424,132108,Sido,,
24424,132109,Malek,,
24424,132110,Omar,,
24424,132111,Anan,,
24424,132112,Hadir,,
24424,132113,Dando Ben David,,
24424,132114,Dando's sister,,
24424,132115,Dando's mother,,
24424,132116,Dando's father,,
24458,4935,The Archivist,,
24461,1327,Dr. Peter Cleave,,
24461,14324,Jack Straffen,,
24461,19923,Max Raphael,,
24461,20162,Stella Raphael,,
24461,100099,Bridie Straffen,,
24469,8309,Joanne,,
24469,17288,Connor O'Reily,,
24469,45051,Billy,,
24469,91643,Mia Williams,,
24469,91644,Keeleys Dad,,
24469,91645,Keeley,,
24469,142289,Billy's Brother,,
24469,972306,Tyler Williams,,
24469,1284197,Dancing Girl,,
24469,1319615,Keira,,
24469,1319616,Tyler's Friend,,
24469,1319617,Tyler's Friend,,
24469,1319618,Tall Dancing Girl,,
24469,1319619,Dancing Girl,,
24469,1319620,Dancing Girl,,
24525,32,Darlene,,
24525,1979,Mickey,,
24525,2228,Eddie,,
24525,5344,Bonnie,,
24525,9046,Phil,,
24525,10690,Donna,,
24525,52865,Artie,,
24653,41967,Sofia,,
24653,72782,Titta di Girolamo,,
24653,73475,Valerio,,
24653,99279,Bank manager,,
24657,3857,Otto,,
24657,38127,Alexander,,
24657,87415,Adelaide,,
24657,119571,Little Man,,
24657,142878,Maria,,
24684,133,David,,
24684,658,Jack,,
24684,2617,Majorie,,
24684,7056,Headmistress,,
24684,10882,Helen,,
24684,11616,Miss Stubbs,,
24684,36662,Jenny,,
24684,39658,Sarah Goldman,,
24684,55470,Danny,,
24684,59091,Rachman,,
24684,177024,Nightclub Band,,
24684,213394,Graham,,
24684,220290,Tina,,
24684,235837,Hattie,,
24684,568374,Small Boy #1,,
24684,1036345,Latin Teacher,,
24684,1085939,Man in Cafe (uncredited),,
24684,1205266,Small Boy #2,,
24684,1205267,Auctioneer,,
24684,1205268,Small Girl,,
24684,1205269,Shakespeare Girl #1,,
24684,1205270,Shakespeare Girl #2,,
24684,1205271,Petrol Attendant,,
24684,1205272,Nightclub Singer,,
24684,1205273,Nightclub Band,,
24684,1205274,Nightclub Band,,
24684,1205275,Nightclub Band,,
24684,1205276,Nightclub Band,,
24684,1205277,Nightclub Band,,
24684,1205278,Student,,
24684,1205279,Baby 1 (uncredited),,
24684,1205280,Baby 2 (uncredited),,
24747,4174,Mary Malone Jones,,
24747,8767,Bobby Jones,,
24747,18325,Walter Hagen,,
24747,55494,Little Bobby (6 / 8),,
24814,72642,Jacinto,,
24814,226519,Nadia,,
24814,228997,Asunción,,
24814,989815,Zobeida,,
24936,3063,Margaret Hall,,
24936,5725,Alek Spera,,
24936,6164,Darby Reese,,
24936,17243,Beau Hall,,
24955,92895,Ali,,
24955,92896,Edith,,
24955,92897,Massoud,,
24955,136758,Louise,,
25037,3673,Murdoch,,
25037,9926,Col. Betteridge,,
25037,20141,Edith Hunter,,
25037,30674,Hoppy,,
25037,83907,Major General Clive Wynne-Candy,,
25037,88935,Theo Kretschmar-Schuldorff,,
25037,97568,Embassy Counsellor,,
25037,146551,Spud Wilson,,
25037,222281,Frau von Kalteneck,,
25037,1015081,Major Davies,,
25048,14887,Le Donk,,
25048,39187,Olivia,,
25048,70520,Himself,,
25048,93249,Scor-zay-zee,,
25050,13280,Yukari Yokoyama,,
25050,43663,Toshiko Yokoyama,,
25050,66155,Ryota Yokoyama,,
25050,81108,Kyohei Yokoyama,,
25050,96559,Nobuo Kataoka,,
25050,150890,Atsushi Yokoyama,,
25062,31722,Geoffrey Ingham,,
25062,41957,Peter Smith,,
25062,43626,Helen,,
25062,47754,Jo,,
25062,1047255,Jimmy,,
25103,13578,Dr. John Holden,,
25103,33220,Farmer (deleted from US print),,
25103,39000,Mrs. Karswell,,
25103,39952,Professor Henry Harrington,,
25103,47017,Librarian,,
25103,49998,Rand Hobart,,
25103,83827,Professor Mark O'Brien,,
25103,86001,Joanna Harrington,,
25103,93163,Dr. Julian Karswell,,
25103,93164,Mr. Meek,,
25103,93165,Lloyd Williamson,,
25103,93166,Professor K.T. Kumar,,
25103,93167,Mrs. Meek,,
25103,93169,Inspector Mottrarn,,
25103,93170,Detective Simmons,,
25103,93171,Superintendent,,
25103,93172,Chemist,,
25103,93173,Mrs. Hobart (deleted from US print),,
25103,93174,Air Hostess (deleted from US print),,
25112,93179,Lawrence,,
25112,93180,James,,
25112,93181,Marlee,,
25112,93182,John,,
25112,93183,Teen,,
25142,68517,Alex,,
25142,93225,Mark,,
25142,94065,Robert,,
25142,97032,Vera,,
25205,4274,Guylène de La Rivière,,
25205,7278,Jean-Paul Carrère,,
25205,7693,Olivier Morne Duplessis,,
25205,19119,Anne-Marie Jacquet,,
25205,86874,Ivan Gavrilov,,
25205,93331,Aleksandr 'Sasha' Abramovich Grosman (as Dimitri Nazarov),,
25205,236749,Andrey Simonovich Filipov,,
25237,93407,Florya Gaishun,,
25237,93408,Glasha,,
25237,93409,Kosach,,
25237,139096,,,
25237,1148739,,,
25237,1148740,,,
25237,1148741,,,
25237,1148742,,,
25237,1148743,,,
25300,93505,Michele,,
25300,93506,Fillipo,,
25300,93507,Felice,,
25300,93508,Teschio,,
25300,93509,Maria,,
25300,93510,Salvatore,,
25311,18023,Shaun,,
25311,57830,Katy,,
25311,71083,Janice,,
25311,83814,Daz,,
25311,122995,a customer,,
25311,126171,Daniel,,
25311,148135,Ann,,
25311,212844,the young Daz,,
25311,236958,Shaun as a teenager,,
25311,1055906,Katy as a teenager,,
25311,1097844,Katy as a child,,
25311,1097845,Daz as a teenager,,
25311,1097846,,,
25311,1097847,Daz as a child,,
25311,1097848,Shaun as a child,,
25312,1834,Cleaner,,
25312,4783,Anthony,,
25312,10917,He,,
25312,11148,She,,
25312,23587,Grace,,
25312,93839,Aunt,,
25350,1812,Penny Travis,,
25350,8447,Ben Travis,,
25350,10205,Sandy Travis,,
25350,46593,Tim Travis,,
25350,77013,Marge Dwyer,,
25355,1338,Herself,,
25355,1653,René Vidal,,
25355,6019,Zoé,,
25355,6546,Maïté,,
25355,7702,TV Cameraman,,
25355,7708,L'américaine,,
25355,13609,Desormeaux,,
25355,23506,Roland,,
25355,32827,José Mirano,,
25355,35965,Journalist,,
25355,38341,Mireille,,
25355,49277,Markus,,
25355,130890,Laure,,
25355,132001,Electrician,,
25355,144775,La standardiste,,
25355,151160,Ferdinand / Moreno,,
25355,278032,Emergency Doctor,,
25355,552348,Kevin,,
25355,552349,René's Wife,,
25355,552355,"Robert, assistant",,
25355,552356,Script supervisor,,
25355,552357,Grip,,
25355,552358,"Jessica, Roland's Friend",,
25355,552359,"Vendeuse, sex-shop",,
25355,552360,Policewoman,,
25355,552361,Make-up Woman,,
25355,552362,Camera Operator,,
25355,552363,Unit Manager,,
25355,552364,"Valerie, in Mireille's apartment",,
25355,552365,Inspector,,
25355,552366,"Kermor, unit manager",,
25355,552367,"Maurice, Roland's Friend",,
25355,552368,Property Man,,
25355,552369,"Lili, Markus's Friend",,
25355,552370,Producer,,
25355,552371,Zoë's Assistant,,
25355,552372,Boy at Cafe Des Oiseaux,,
25355,552373,TV Dignitary,,
25355,552374,Bellboy,,
25376,46861,Sicora,,
25376,69310,Benjamín Espósito,,
25376,93647,Irene Menéndez Hastings,,
25376,93648,Ricardo Morales,,
25376,93649,Isidoro Gómez,,
25376,93650,Pablo Sandoval,,
25376,138760,Capataz,,
25376,557717,Molinari,,
25376,968350,Liliana Coloto,,
25376,968351,Chica Piropo,,
25376,968353,Pinche Mariano,,
25376,1016570,Juez Fortuna Lacalle,,
25376,1241396,Romano,,
25376,1331799,Ordóñez,,
25376,1331800,Pinche Tino,,
25376,1331801,Báez - Inspector,,
25376,1331802,Agente Cardozo,,
25376,1331803,Guardia Comisaría,,
25376,1331804,Jacinto Cáceres,,
25376,1331805,Juan Robles,,
25376,1331806,Escribano Andretta,,
25376,1331807,Borracho 1,,
25376,1331808,Borracho 2,,
25376,1331810,Alejandra Sandoval,,
25376,1331811,Madre Gómez,,
25376,1331812,Viejo Letrina,,
25376,1331813,Custodio Interrogatorio,,
25376,1331814,Madre Irene,,
25376,1331815,Guardia Civil Ministerio Bienestar Social,,
25376,1331816,Margarita,,
25376,1331817,Matón,,
25403,3111,Himself,,
25403,3130,Herself,,
25403,35104,Gerardo,,
25403,69488,Himself,,
25403,93720,Actor in Italian Film,,
25403,93721,Actor in Italian Film,,
25403,93722,Actor in Italian Film,,
25403,93723,Car Driver,,
25403,93724,On the Wall at Spinaceto,,
25403,93725,Film Critic,,
25403,93726,First Salina Couple,,
25403,93727,First Salina Couple,,
25403,93728,Second Salina Couple,,
25403,93729,Second Salina Couple,,
25403,93730,The Mayor of Stromboli,,
25461,53936,Melonie,,
25461,59251,Victor Vargas,,
25461,93821,Juicy' Judy Gonzalez,,
25461,93822,Grandma,,
25461,93823,Nino Vargas,,
25461,93824,Vicki de la Cruz,,
25461,93825,Harold,,
25461,93826,Carlos,,
25461,93827,Fat Donna,,
25466,93,Presentadora T.V.,,
25466,1354,Patricia Orujo,,
25466,1605,El abuelo,,
25466,3651,El ominoso Orujo,,
25466,3813,Alex Abadie,,
25466,10847,Ezequiel,,
25466,20285,Kaufmann,,
25466,24977,José Óscar 'Manitas' Tellería,,
25466,25258,Invitada de lujo,,
25466,26928,Invitado,,
25466,34794,Invitada de lujo,,
25466,37569,Ramon Yarritu,,
25466,93830,Juan Abadie,,
25466,93831,César 'Quimicefa' Ravenstein,,
25466,95607,Niño anuncio 'Tripis' (uncredited),,
25466,115483,Luis María de Ostolaza - El novio ultrajado,,
25466,125229,García,,
25466,553869,José 'Chepa' Montero,,
25466,1120107,Minero en bar (uncredited),,
25466,1120108,Minero en bar (uncredited),,
25466,1175944,El presentador loco,,
25466,1331710,Anciano ciego,,
25466,1332357,Amancio 'M.A.' González,,
25466,1332358,Abraham,,
25466,1332359,Zacarías,,
25466,1332361,Minero loco,,
25466,1332362,Minero loco,,
25466,1332363,Minero loco,,
25466,1332364,Culturista,,
25466,1332365,(uncredited),,
25500,10500,Hélène,,
25500,28463,Antoine,,
25500,128638,L'homme en cavale / Man on the Run,,
25500,1206418,Office worker,,
25504,20276,Cathy,,
25504,35189,Johnny Barrett,,
25504,40185,Stuart,,
25504,89582,Boden,,
25508,30114,Alice Moore,,
25508,48962,Dr. Louis Judd,,
25508,51764,Oliver Reed,,
25508,93910,The Commodore,,
25508,96607,The Cat Woman (uncredited),,
25508,103781,Irena Dubrovna Reed,,
25520,350,Bertha Dorset,,
25520,707,Augustus 'Gus' Trenor,,
25520,4513,Mrs. Carry Fisher,,
25520,7036,Lawrence Selden,,
25520,11067,George Dorset,,
25520,12214,Lily Bart,,
25520,45453,"Mrs. Julia Peniston, Lily's Aunt",,
25520,57449,Grace Julia Stepney,,
25520,57829,Sim Rosedale,,
25532,18478,Claudio Tamburrini,,
25532,87016,Huguito,,
25532,230219,Guillermo Fernández,,
25532,230220,Gallego,,
25532,230221,El Vasco,,
25532,230222,Lucas,,
25532,230223,Le juge,,
25538,103598,Min-Min,,
25538,143035,Pianist in cello concert scene,,
25538,143036,N.J.,,
25538,143037,Ota,,
25538,143038,Ting-Ting,,
25538,143039,Yang-Yang,,
25538,150165,,,
25538,150609,The Soldier (as Yulun Ke),,
25538,551671,,,
25538,555375,Ah-Di,,
25538,555376,Sherry,,
25538,555377,Hsiao Yen,,
25538,555378,Li-Li,,
25538,555379,Fatty,,
25538,555380,NJ's Mother,,
25538,555381,,,
25538,555382,Yun-Yun,,
25538,555383,Cellist in cello concert scene,,
25538,555384,Blue Shirt,,
25627,11128,The Inspector,,
25627,14150,Craig,,
25627,24614,Benson,,
25627,30831,Guthrie,,
25627,35261,Katie,,
25627,50625,Edna (as Christine Galbo),,
25627,89457,Wood,,
25627,97688,Martin (as Jose Ruiz Lifante),,
25627,100325,Nurse,,
25627,100845,Perkins,,
25627,100955,Kinsey,,
25627,105337,George,,
25627,107280,Mary,,
25627,222602,Dr. Duffield,,
25627,556939,Keith,,
25627,11128,The Inspector,,
25627,14150,Craig,,
25627,24614,Benson,,
25627,30831,Guthrie,,
25627,35261,Katie,,
25627,50625,Edna (as Christine Galbo),,
25627,89457,Wood,,
25627,97688,Martin (as Jose Ruiz Lifante),,
25627,100325,Nurse,,
25627,100845,Perkins,,
25627,100955,Kinsey,,
25627,105337,George,,
25627,107280,Mary,,
25627,222602,Dr. Duffield,,
25627,556939,Keith,,
25636,335,Dundun,,
25636,2206,Michelle,,
25636,2778,Bill,,
25636,5724,Wayne,,
25636,8289,FH,,
25636,16860,Black-Eyed Nurse,,
25636,18686,Mira,,
25636,70851,Georgie,,
25660,16962,Detective Kim,,
25660,17121,Chang Sungmin,,
25660,62333,Juyon,,
25660,64454,,,
25660,87783,,,
25660,87784,,,
25660,88298,,,
25660,121148,Detective Woo,,
25660,231506,,,
25660,551682,,,
25660,553838,,,
25660,553839,,,
25660,553840,,,
25660,553841,,,
25673,3635,Angela Vickers,,
25673,7632,Alice Tripp,,
25673,7641,Hannah Eastman,,
25673,7685,Dist. Atty. R. Frank Marlowe,,
25673,8632,"Bellows, defense attorney",,
25673,12151,George Eastman,,
25673,82383,Mrs. Ann Vickers,,
25673,82676,Anthony 'Tony' Vickers,,
25673,82836,Charles Eastman,,
25673,119081,Earl Eastman,,
25783,1152,Himself,,
25783,110132,Herself (Castro's Interpreter),,
25783,115863,Himself,,
25793,32029,Mr. Wicher,,
25793,52851,Ms. Rain,,
25793,60561,Mary,,
25793,65397,Katherine,,
25793,66586,Mrs. Weiss,,
25793,77069,Nurse John,,
25793,109560,Precious,,
25793,109561,Cornrows,,
25793,109562,Rita,,
25793,109563,Rhonda,,
25793,109564,Jermaine,,
25793,109565,Joann,,
25793,109566,Consuelo,,
25793,109567,Tootsie,,
25793,109568,Mrs. Lichtenstien,,
25793,109569,Social Worker,,
25793,109570,Tom Cruise (as Barret Isaiah Mindell),,
25793,109571,Fairy Godmother,,
25793,109572,"Abdul, New Born",,
25793,109573,"Abdul, New Born",,
25793,109574,"Abdul, 9 Months",,
25793,109575,AIDS Clerk,,
25795,5274,Anticuario,,
25795,6523,Ladrón,,
25795,15596,Madre Ladrón,,
25795,77122,Ladrona,,
25795,94211,Dueño Peluquería,,
25795,94212,Ayudante Peluquería,,
25795,94213,adrón niño,,
25795,94214,Novio Ladrona,,
25846,3822,Sarina adulta,,
25846,5412,Giornalista romano,,
25846,27392,Minicu,,
25846,34491,,,
25846,80503,Insegnante,,
25846,94255,Peppino,,
25846,94256,Mannina,,
25846,107624,Podestà,,
25846,110544,Corteccia,,
25846,119992,Liborio,,
25846,120019,,,
25846,120646,Giacomo Bartolotta,,
25846,120652,,,
25846,120653,,,
25846,124618,Sarina,,
25858,7450,Matsunaga,,
25858,7453,Sanada,,
25858,33732,Shop Proprietor,,
25858,82873,Schoolgirl,,
25858,106161,Gin,,
25858,108025,Nanae,,
25858,108026,Guitar Player,,
25858,118176,Okada,,
25858,122430,Takahama,,
25858,125723,Miyo,,
25858,131194,Oyabun,,
25858,135146,Singer,,
25858,145250,Bâya,,
25858,552167,Yakuza Follower,,
25858,1122659,Punk,,
25868,35780,Genius,,
25868,78951,Grandfather,,
25868,84957,Aladin Chatterjee,,
25868,85881,Ring Master,,
25868,86779,Kasim,,
25868,95505,Jasmine,,
25868,95506,Marjina,,
25911,3627,Carmen,,
25911,6535,Tuerto,,
25911,19803,Jose,,
25911,141014,Prospero,,
25911,180116,Dancaire,,
25911,180153,Teniente,,
25911,180202,Lucas,,
25922,15591,Rosa,,
25922,87015,Lucio,,
25922,94405,Alejandro,,
25922,1047031,Clara,,
25956,2049,Carla's Father,,
25956,6859,Carla,,
25956,985170,Martin,,
25956,1177536,Trece,,
25956,1177537,Budu,,
25956,1177538,Niga Sibilino,,
25985,23388,Gérard,,
25985,27461,Alicia,,
25985,28003,Heather Leather,,
25985,94476,George,,
25985,126568,Nathan,,
25985,148443,Claudette Chadoutard,,
26005,74193,To Chung-Chau,,
26005,130499,Lam Yuk-Ping,,
26005,130500,Ah-Lung,,
26005,130501,Mrs. Lam,,
26005,130502,Mrs. To,,
26005,130503,Cheung Siu-Wing,,
26005,130504,Keung,,
26005,130505,Fat Chan,,
26005,130506,Hui Bo San,,
26005,130507,Doctor,,
26005,130508,Wong Wing-Nam,,
26030,1656,Commissaire Ledru,,
26030,13696,"McKimmie, le commanditaire",,
26030,27443,Marc,,
26030,39093,Paolo,,
26030,40976,"Jean, le croupier",,
26030,55778,Anne,,
26030,94603,Robert 'Bob' Montagné,,
26030,111303,Roger,,
26030,111304,"Suzanne, la femme de Jean",,
26030,111305,Yvonne,,
26030,111306,Inspecteur Morin,,
26036,2091,Ed Avery,,
26036,6837,Wally Gibbs,,
26036,8242,Richie Avery,,
26036,39555,Pat Wade,,
26036,74542,Lou Avery,,
26036,83822,Dr. Ruric,,
26036,85944,Bob LaPorte,,
26036,106506,Dr. Norton,,
26036,587875,une infirmière,,
26039,4301,Chris,,
26039,4966,Yost,,
26039,5695,First Penthouse Lobby Guard,,
26039,7065,Car Salesman,,
26039,7210,First Citizen,,
26039,13399,Frederick Carter,,
26039,15650,Stegman,,
26039,17580,Mal Reese,,
26039,18391,Walker,,
26039,26512,Brewster,,
26039,65568,Hired Gun,,
26039,131274,Lynne,,
26039,134823,Waitress,,
26039,134862,Mrs. Carter,,
26039,134863,Carter's Man,,
26039,134864,Girl Customer,,
26165,91541,Felipe,,
26165,98357,Juana,,
26191,13609,Lionel,,
26191,136168,,,
26191,136169,,,
26191,136170,,,
26247,85733,Shakti Samaj Leader,,
26247,86077,Shaila Bano,,
26247,89153,Kumar,,
26247,130111,Narayanan Pillai,,
26247,560056,Shekhar Mishra Narayan,,
26247,1151839,Vasudeva Rao,,
26273,18616,Narration,,
26273,55398,Narration,,
26280,38525,Boarding School Teacher,,
26280,59616,Hélène Rimbaud,,
26280,79613,Denise,,
26280,86612,Chantale Lemming,,
26280,86613,Student fighter #2,,
26280,142689,Julie Cloutier,,
26280,143593,Hubert Minel,,
26280,143596,Éric,,
26280,190042,Richard Minel,,
26280,469462,Antonin Rimbaud,,
26280,557976,Boarding School Principal,,
26280,1152767,Young Hubert,,
26280,1152768,Student Fighter #1 (as Hugolin Chevrette),,
26280,1152769,Art Professor,,
26280,1152770,Classroom Student #1 (as Émile Mailhot),,
26338,7691,Marie,,
26338,7692,Paul,,
26338,7693,Robert,,
26338,7694,Paolo,,
26347,3776,Himself,,
26347,19776,C. Maillard,,
26347,32648,Indian,,
26347,55047,Judith Lerner,,
26347,73504,Olga Brodsky,,
26347,95167,Ramos Garcia,,
26347,95169,Himself,,
26347,95170,Indian,,
26347,95172,Spanish Translator,,
26347,95175,Himself,,
26347,95176,Himself,,
26347,95177,Himself,,
26347,95178,Himself,,
26347,95179,Himself,,
26347,335816,,,
26347,569928,,,
26356,18340,King Kresus / Creonte,,
26356,24385,Centaur,,
26356,95221,Medea,,
26356,95222,Jason,,
26356,95225,Glauce,,
26356,95227,Pelias,,
26356,95228,Second Centaur,,
26356,95229,Apsirto,,
26356,95230,Argonaut,,
26488,958,Carmen,,
26488,1019,Magnus,,
26488,1610,Alfredo,,
26488,37580,Don Carlos,,
26488,43321,Juan Luis,,
26513,28413,Jay Kaufman,,
26513,95596,James Arthur Kohler,,
26518,77080,Kurt,,
26518,95604,Mark,,
26518,932632,Weed Salesman,,
26518,1111812,Waitress,,
26518,1111813,Lawnmower,,
26518,1186733,Tanya,,
26518,1284626,Diner Patron,,
26518,1284627,Diner Patron,,
26518,1284628,Homeless Man,,
26518,1284629,Diner Patron,,
26535,249,Emanuel Shadrack,,
26535,1666,Liz,,
26535,8232,"Florence, Billy's grandmother",,
26535,10027,Duxbury,,
26535,14011,William Terrence 'Billy' Fisher,,
26535,89895,Alice Fisher,,
26535,95630,Geoffrey Fisher,,
26535,95632,Rita,,
26535,95633,Barbara,,
26535,95634,Arthur Crabtree,,
26564,73033,himself,,
