event_id,title,alternative_title,release_year,certificate,languages,duration,country_of_origin,actors,is_live
28685,The Social Network,,2010,12A,English,120,US,"Justin Timberlake, David Fincher, Andrew Garfield",0
28688,Carlos,,2010,15,French,333,France,"…dgar Ramírez, Alexander Scheer, Alejandro Arroyo, Ahmad Kaabour",0
28697,Five Easy Pieces,,1970,15,English,98,US,"Sally Struthers, Karen Black, Jack Nicholson, Fannie Flagg, Billy Green Bush",0
28700,The Goonies/ 80s Party,,1985,12A,English,114,US,"Sean Astin, Josh Brolin, Jonathan Ke Quan, Jeff Cohen, Corey Feldman",0
28705,Desperately Seeking Susan/ 80s Party,,1985,15,English,104,US,"Rosanna Arquette, Madonna, Aisan Quinn",0
28709,The Goonies/ Kids Special,,1985,12A,English,114,US,"Sean Astin, Josh Brolin, Jonathan Ke Quan, Jeff Cohen, Corey Feldman",0
28714,Mary and Max,,2009,12A,"English, Yiddish",92,Australia,"Toni Collette, Philip Seymour Hoffman, Eric Bana, Barry Humphries",0
28718,The Arbor,,2010,15,English,94,Great Britain,"Neil Dudgeon, Monica Dolan, Manjinder Virk, Christine Bottomley",0
28729,"Police, Adjective","Politist, adjectiv",2009,12A,Romanian,115,Romania,"Vlad Ivanov, Marian Ghenea, Irina Saulescu, Ion Stoica, Dragos Bucur",0
28735,Another Year,,2010,12A,English,129,Great Britain,"Ruth Sheen, Oliver Maltman, Lesley Manville, Jim Broadbent",0
28746,We Are What We Are,Somos lo que hay,2010,15,Spanish,89,Mexico,"Paulina Gaitan, Francisco Barreiro, Carmen Beato, Alan Chavez",0
28752,The Maid,La nana,2009,15,Spanish,95,"Mexico, Chile","Claudia Celedón, Catalina Saavedra, Alejandro Goic",0
28766,Chico & Rita,,2010,15,Spanish,93,"Spain, Great Britain","Mario Guerra, Limara Meneses",0
28771,Uncle Boonmee Who Can Recall His Past Lives,Loong Boonmee raleuk chat,2010,12A,Thai,113,"Thailand, Spain, Great Britain, France, Denmark",,0
28777,The Girl Who Kicked the Hornet’s Nest,Luftslottet som sprängdes,2009,15,Swedish,147,"Sweden, Germany, Denmark","Noomi Rapace, Michael Nyqvist, Lena Endre",0
28783,My Night with Maud,Ma nuit chez Maud,1969,PG,French,110,France,"Marie-Christine Barrault, Jean-Louis Trintignant, Françoise Fabian",0
28787,Hamlet (Encore),,,PG,English,210,,"Rory Kinnear, Ruth Negga, Patrick Malahide, James Laurenson, David Calder, Clare Higgins",0
28789,King Lear,,,,English,210,,Derek Jacobi,0
28791,Frankenstein (Encore),,2011,15,English,163,Great Britain,,0
28793,NT Live: The Cherry Orchard,,,,English,,,Zoë Wanamaker,1
28795,The Power of Kangwon Province,Gangwon-do ui Him,1998,15,Korean,108,South Korea,"Oh Yunhong, Kim Yuseok, Baek Jonghak",0
28799,Night & Day,Bam gua Nat,2008,15,Korean,145,South Korea,"Park Eunhye, Kim Youngho, Hwang Sujung",0
28803,A City Speaks,,1947,U,,65,Great Britain,,0
28805,Woman is the Future of Man,Yeojaneun Namja ui Mirae-da,2004,18,Korean,87,South Korea,"Yoo Jitae, Sung Hyunah, Kim Taewoo",0
28809,The Turning Gate,Saenghwal ui Balgyeon,2002,15,Korean,115,South Korea,"Oh Yunhong, Baek Jonghak",0
28812,Peepli [Live],,2009,15,Hindi,106,India,"Shalini Vatsa, Vishal Sharma, Raghubir Yadav, Omkar Das, Malaika Shenoy, Nawazuddin Siddiqui, Farukh Jaffer",0
28816,exposures 10/Competition Screening: Programme 1,,,15,,79,,,0
28818,exposures 10/Competition Screening: Programme 2,,,15,,79,,,0
28820,exposures 10/Competition Screening: Programme 3,,,15,,84,,,0
28822,underexposed 10/Programme Screening,,,15,,60,,,0
28824,exposures 10/Competition Screening: Programme 4,,,15,,98,,,0
28826,exposures 10/Competition Screening: Programme 5,,,18,,93,,,0
28828,exposures 10/Competition Screening: Programme 6,,,15,,96,,,0
28830,Back to the Future,,1985,PG,English,116,US,"Michael J. Fox, Lea Thompson, Christopher Lloyd",0
28833,Rosa Barba - Selected Shorts,,2010,PG,German,100,,,0
28837,Santa Claus: The Movie,,1985,U,English,107,"US, Great Britain","Judy Cornwell, John Lithgow, Dudley Moore, David Huddleston",0
28842,The Lodger plus Live Accompaniment,A Story of the London Fog,1927,PG,,90,Great Britain,"Michael Keen, Marie Ault, June, Ivor Novello",0
28844,Goodfellas,,1990,18,English,145,US,"Joe Pesci, Lorraine Bracco, Ray Liotta, Robert De Niro",0
28847,Miral,,2010,12A,English,112,"Italy, Israel, France","Yasmine Al Masri, Willem Dafoe, Hiam Abbass, Freida Pinto",0
28861,Of Gods and Men,Des hommes et des dieux,2010,15,French,120,France,"Olivier Rabourdin, Michael Lonsdale, Lambert Wilson",0
28870,Somewhere,,2010,15,English,98,US,"Stephen Dorff, Michelle Monaghan, Laura Ramsey, Elle Fanning",0
28880,The Thorn in the Heart,L’Epine Dans Le Coeur,2009,PG,French,86,France,,0
28884,For Colored Girls,,2010,15,English,133,US,"Thandie Newton, Whoopie Golderg, Macy Gray, Loretta Devine, Janet Jack, Kerry Washing, Anika noni rose",0
28889,Rare Exports: A Christmas Tale,,2010,15,"English, Finnish",83,"Sweden, Norway, France, Finland","Ville Virtanen, Tommi Korpela, Per Christian Ellefsen, Jorma Tommila",0
28896,The Way Back,,2010,12A,English,133,US,"Saoirse Ronon, Jim Sturgess, Ed Harris, Colin Farrell",0
28901,127 Hours,,2010,15,English,94,"US, Great Britain","Kate Mara, James Franco, Amber Tamblyn",0
28908,The King's Speech,,2010,12A,English,118,"Great Britain, Australia","Helena Bonham Carter, Guy Pearce, Geoffrey Rush, Derek Jacobi, Colin Firth",0
28918,NEDS,,2010,18,English,124,"Italy, Great Britain, France","Marcus Nash, Joe Szula, Gary Milligan, Conor McCarron",0
28927,Slackistan,,2009,15,"English, Urdu",85,Pakistan,,0
28936,Lemmy,,2010,15,English,117,US,,0
28943,brilliantlove,,2010,18,English,97,Great Britain,"Nancy Trotter Landry, Michael Hodgson, Liam Browne",0
28947,Black Swan,,2010,15,English,108,US,"Barbara Hershey, Janet Montgomery, Mils Kunis, Natalie Portman, Toby Hemingway, Vincent Cassel, Winona Ryder",0
28956,True Grit,,2010,15,English,110,US,"Matt Damon, Josh Brolin, Haliee Steinfeld",0
28958,Biutiful,,2010,15,Spanish,148,"Spain, Mexico","Maricel álvarez, Javier Bardem, Hanaa Bouchaib, Eduard Fernández",0
28961,Never Let Me Go,,2010,12A,English,104,Great Britain,"Sally Hawkins, Keira Knightley, Carey Mulligan, Andrew Garfield",0
28965,Catfish,,2010,12A,English,87,US,"Yaniv Schulman, Megan Faccio, Ariel Schulman",0
28976,Enemies of the People,,2009,12A,"English, Khmer",93,Great Britain,,0
28980,Abel,,2010,15,Spanish,83,Mexico,"Gerardo Ruiz-Esparza, Geraldine Alejandra, Christopher Ruiz-Esparza",0
28989,Blue Valentine,,2010,15,English,112,US,"Ryan Gosling, Mike Vogel, Michelle Williams",0
29000,Soviet Shakespeare/ Hamlet,Gamlet,1964,U,Russian,140,Russia,,0
29002,Honeymooner,,2010,15,English,74,Great Britain,"Gerard Kearns, Daisy Haggard, Chris Coghill, Al Weaver",0
29005,Rabbit Hole,,2010,12A,English,91,US,"Sandra Oh, Nicole Kidman, Dianne Wiest, Aaron Eckhart",0
29012,Animal Kingdom,,2010,15,English,113,Australia,"James Frecheville, Jacki Weaver, Guy Pearce, Ben Mendelsohn",0
29025,Howl,,2010,15,English,84,US,"Mary-Louise Parker, Jon Hamm, Jeff Daniels, James Franco",0
29029,Loose Cannons,Mine Vaganti,2010,12A,Italian,113,Italy,"Riccardo Scamarcio, Nicole Grimaudo, Ennio Fantastichini, Alessandro Preziosi",0
29036,The Lost Honour of Katharina Blum,Die verlorene Ehre der Katharina Blum,1975,12,German,106,Germany,"Mario Adorf, Heinz Bennent, Dieter Laser, Angela Winkler",0
29042,Aftershock,,2010,15,Mandarin,130,China,"Jingchu Zhang, Daoming Chen, Chen Li",0
29046,Nénette,,2010,PG,French,70,France,,0
29052,Inside Job,,2010,12A,English,109,US,,0
29058,Arráncame la vida,Tear This Heart Out,2008,15,Spanish,107,Mexico,"Mariana Peñalva, José María de Tavira, Daniel Giménez Cacho, Ana Claudia Talancón",0
29064,La Máquina de pintar nubes,The Cloud Painting Machine,2009,15,Spanish,102,Spain,"Santi Ugalde, Lander Otaola, Gracia Olayo, Bingen Elortza, Aitor Mazo",0
29070,Gordos,Fat People,2009,15,Spanish,120,Spain,"Veronica Sánchez, Roberto Enríquez, Raúl Arévalo, Antonio de la Torre",0
29075,Norwegian Wood,Noruwei no mori,2010,15,Japanese,133,Japan,"Rinko Kikuchi, Kiko Mizuhara, Kenichi Matsuyama",0
29078,Elisa K,,2010,12A,Catalan,72,Spain,"Lydia Zimmermann, Hans Richter, Clàudia Pons, Aina Clotet",0
29081,Desierto adentro,The Desert Within,2008,18,Spanish,110,Mexico,"Mario Zaragoza, Katia Xanat Espino, Guillermo Dorantes, Eileen Yañez, Diego Cataño",0
29085,Ilusiones ópticas,Optical Illusions,2009,15,Spanish,-65,Chile,"Paola Lattus, Valentina Vargas, Ivan Alvarez de Araya, Gregory Cohen, Eduardo Paxeco, álvaro Rudolphy",0
29088,Revolución,,2010,12A,Spanish,100,Mexico,"Mónica Bejarano, Robert M. Martinez, Jeannine Derbez, Carmen Corral, Ari Brickman, Adriana Barraza",0
29095,Los Colores de la montaña,The Colours of the Mountain,2010,12A,Spanish,90,Colombia,"Nolberto Sánchez, Natalia Cuéllar, Hernán Méndez, Hernán Mauricio Ocampo, Genaro Aristizábal",0
29108,La Vida de los peces,The Life of Fish,2010,15,Spanish,84,Chile,"Victor Montero, Sebastián Layseca, Santiago Cabrera, Blanca Lewin, Antonio Zegers",0
29112,Los Pecados de mi padre,Sins of My Father,2009,12A,Spanish,94,Colombia,,0
29115,La Isla interior,The Island Inside,2009,15,Spanish,93,Spain,"Geraldine Chaplin, Candela Pena, Antonio de la Torre, Alberto San Juan",0
29117,Octubre,October,2010,15,Spanish,93,Peru,"María Carbajal, Gabriela Velásquez, Carlos Gassols, Bruno Odar",0
29121,80 egunean,For 80 Days,2010,PG,Basque,105,Spain,"Zorion Eguileor, José Ramón Argoitia, Itziar Aizpuru, Ane Gabarain",0
29125,El último verano de la Boyita,The Last Summer of La Boyita,2009,PG,Spanish,93,Argentina,"Nicolás Treise, Mirella Pascual, Guadalupe Alosno, Gabo Correa",0
29128,Norberto apenas tarde,Norberto's Deadline,2010,15,Spanish,89,Uruguay,"Roberto Suárez, Fernando Amaral, Eugenia Guerty, César Troncoso",0
29131,Under the Bridge,,,PG,English,60,"US, Great Britain",,0
29134,Circo,,2010,PG,Spanish,73,"US, Mexico",,0
29138,Los Viajes del viento,The Wind Journeys,2009,PG,Spanish,117,,"Yull Núñez, Marciano Martínez",0
29154,El Asaltante,,2007,15,Spanish,70,Argentina,"Verónica Piaggio, Maya Lesca, Guillermo Arengo, Bárbara Lombardo, Arturo Goetz",0
29156,Por sus propios ojos,Through Her Own Eyes,2007,12A,Spanish,82,Argentina,"Maximiliano Gallo, Mara Santucho, Luisa Nuñez, Ana Carabajal",0
29158,Gasolina,Gasoline,2007,18,Spanish,100,Guatemala,"Gabriel Armas, Francisco Jácome, Carlos Dardón",0
29160,Aurora boreal: Mi último día,Aurora Borealis: My Final Day,2007,15,Spanish,80,Mexico,"Renato Bartilotti, Miguel Ramos Arizpe, José Luis Martínez, Erika Rosales, Eduardo Chávez Hopkins",0
29162,Dos Hermanos,Brother and Sister,2010,PG,Spanish,105,Argentina,"Rita Cortese, Omar Nunez, Graciela Borges, Elena Lucena, Antonio Gasalla",0
29172,El árbol,The Tree,2008,15,Spanish,70,"Spain, Mexico","Sara Montgomery Campbell, Motxo Obeso, Mayte Cedeño, Bosco Sodi, Ana Casado Bosc",0
29174,Submarine,,2010,15,English,97,Great Britain,"Craig Roberts, Noah Taylor, Paddy Considine, Sally Hawkins",0
29182,Route Irish,,2010,15,English,109,"Spain, Italy, Great Britain, France, Belgium","Mark Womack, John Bishop, Andrea Lowe",0
29187,Waste Land,,2010,PG,"English, Portugese",99,"Great Britain, Brazil",,0
29192,Confessions,Kokuhaku,2010,15,Japanese,106,Japan,"Yukito Nishii, Yoshino Kimura, Takako Matsu, Masaki Okada",0
29198,Benda Bilili!,,2010,PG,Lingala French,86,"France, Democratic Republic of the Congo",,0
29207,Ballast,,2008,15,English,96,US,"Tarra Riggs, Micheal J. Smith Sr, Johnny McPhail, JimMyron Ross",0
29212,Escuchando al juez Garzón,Listening to the Judge,2011,PG,Spanish,87,Spain,,0
29216,In the Name of the Father,,1993,15,English,127,"Ireland, Great Britain","Pete Postlethwaite, Emma Thomson, Daniel Day-Lewis, Corin Redgrave",0
29219,Archipelago,,2010,15,English,115,Great Britain,"Tom Hiddleston, Kate Fahey, Christopher Baker",0
29225,Oranges and Sunshine,,2010,15,English,105,"Great Britain, Australia","Hugo Weaving, Emily Watson, David Wenham",0
29230,Essential Killing,,2010,15,"Arabic, English, Polish",84,"Poland, Norway, Ireland, Hungary","Vincent Gallo, Emmanuelle Seigner, David L. Price",0
29235,Little White Lies,Les petits mouchoirs,2010,15,French,154,France,"Marion Cotillard, Gilles Lellouche, François Cluzet, Benoît Magimel",0
29238,Upside Down: The Creation Records Story,,2010,15,English,101,Great Britain,,0
29243,The Big Sleep,,1946,PG,English,114,USA,"Humphrey Bogart, Lauren Bacall, John Ridgely",0
29250,Piccadilly,,1929,PG,,108,Great Britain,"Jameson Thomas, Gilda Gray, Anna May Wong",0
29252,How I Ended This Summer,Kak ya provyol etim letom,2010,,Russian,124,Russia,"Sergei Puskepalis, Grigory Dobrygin",0
29255,Soviet Shakespeare/ King Lear,Korol Lir,1971,U,Russian,-99,Russia,"Jüri Järvet, Galina Volchek, Elza Radzina",0
29256,South Asian Whispers,,2011,,,40,,,0
29258,Hollywood Chinese Double Bill,,,12A,English,124,US,,0
29260,The Silent House,La casa muda,2010,15,Spanish,86,Uruguay,"María Salazar, Gustavo Alonso, Florencia Colucci",0
29262,Julia's Eyes,Los ojos de Julia,2010,15,Spanish,112,Spain,"Pablo Derqui, Luis Homar, Belén Rueda",0
29266,Cave of Forgotten Dreams (2D),,2010,U,English,90,France,,0
29272,Meek's Cutoff,,2010,PG,English,104,US,"Zoe Kazan, Shirley Henderson, Paul Dano, Michelle Williams, Bruce Greenwood",0
29276,Farewell,L’affaire Farewell,2009,12A,"English, French, Russian",113,France,"Guillaume Canet, Emir Kusturica, Alexandra Maria Lara",0
29281,13 Assassins,Jûsan-nin no shikaku,2010,15,Japanese,125,Japan,"Yusuke Iseya, Takayuki Yamanda, Koji Yakusho",0
29285,My Dog Tulip,,2009,12A,English,82,US,"Lynn Redgrave, Isabella Rossellini, Christopher Plummer",0
29289,A Screaming Man,Un homme qui crie,2010,PG,French,92,"France, Chad, Belgium","Youssouf Djaoro, Emile Abossolo M'Bo, Diouc Koma",0
29291,Outside The Law,Hors la loi,2010,15,"Arabic, French",139,"Italy, France, Belgium, Algeria","Sami Bouajila, Roschdy Zem, Jamel Debbouze",0
29294,Le Quattro Volte,The Four Times,2010,U,Italian,88,Italy,"Giuseppe Fuda, Bruno Timpano",0
29296,Heartbeats,Les amours imaginaires,2010,15,French,97,Canada,"Xavier Dolan, Niels Schneider, Monia Chokri",0
29299,Wedding in Galilee,Urs Al Jalil,1987,15,"Arabic, Hebrew",115,"United Arab Emirates, Palestine, Great Britain, Belgium",,0
29302,Zindeeq,,2009,12A,Arabic,85,"United Arab Emirates, Palestine, Great Britain, Belgium","Mohammad Bakri, Mira Awad",0
29306,Inland,Gebbla,2009,12A,Arabic,128,"France, Algeria","Ina Rose Djakou, Ahmed Benaissa, Abdelkader Affak",0
29309,A Perfect Day,Yawm Akhar,,12A,Arabic,88,"Lebanon, Germany, France","Zaid Saad, Julia Kassar, Alexandra Kahwagi",0
29312,Island,,2010,15,English,90,Great Britain,"Natalie Press, Janet McTeer, Colin Morgan",0
29315,Looking for Langston,,1989,18,English,45,Great Britain,,0
29318,Pierrot le fou,,1965,15,French,110,"Italy, France","Samuel Fuller, Jean-Pierre Léaud, Jean-Paul Belmondo, Anna Karina",0
29322,Silken Skin,La Peau Douce,1964,PG,French,118,France,"Nelly Benedetti, Jean Desailly, Francois Dorleac",0
29325,Harragas,,2009,15,"Arabic, French",95,"France, Algeria","Samir El Hakim, Nabil Asli, Lamia Boussekine",0
29329,Eye of the Sun,Ein Shams,2007,PG,Arabic,93,Egypt,"Hanan Youssef, Hanan Adel, Boutros Boutros Ghali",0
29331,Life in a Day,,2011,12A,English,95,US,,0
29333,Two In The Wave,,2010,,French,,France,,0
29337,Pina (2D),,2011,U,"English, French, German",104,Germany,,0
29341,Cooking With Stella,,2009,,"English, Hindi",104,China,"Seema Biswas, Lisa Ray, Don McKellar",0
43507,Countdown to Zero,,2010,PG,English,91,US,,0
43511,Die Fremde,When We Leave,2010,12A,German,119,Germany,"Sibel Kekilli, Settar Tanr",0
43513,Senna,,2010,12A,"English, French, Portugese (Brazilian)",106,"US, Great Britain, France",,0
43519,Vidal Sassoon: The Movie,,2010,PG,English,93,US,,0
43524,Jig,,2010,PG,English,93,Great Britain,,0
43530,Kaboom,,2010,15,English,86,US,"Thomas Dekker, Juno Temple, Haley Bennett, Chris Zylka",0
43533,Potiche,,2010,15,French,103,France,"Gérard Depardieu, Fabrice Luchini, Catherine Deneuve",0
43538,Incendies,,2010,15,Arabic,131,"France, Canada","Melissa Desormeaux-Poulin, Maxim Gaudette, Lubna Azabal",0
43543,Son of Babylon,,2009,12A,"Arabic, Kurdish",92,"Netherlands, United Arab Emirates, Iraq, Great Britain, France, Egypt","Yasser Talib, Shazada Hussein",0
43547,A Place for Playing (Kick Off),,2009,12A,Kurdish,81,"Japan, Iraq","Shawan Atuf, Soheila Hasan, Rojan Hamajaza, Nasir Hassan, Mohamadd Hamed, Govar Anwar",0
43550,The Quarter of Scarecrows,,2010,12A,"Arabic, Kurdish",76,Iraq,"Valid Marouf Jaro, Solav M Khareb, Abdal Shawkat",0
43554,Welcome,,2009,15,"French, Kurdish",110,France,"Vincent Lindon, Firat Ayverdi, Audrey Dana",0
43558,Mando,,2010,12A,Kurdish,90,Iraq,"Shahab Fazili, Rojan Mahamad",0
43565,Les Diaboliques,,1955,12A,French,117,France,"Vera Clouzot, Simone Signoret, Paul Meurisse",0
45753,Peeping Tom,,1960,18,English,102,Great Britain,"Moira Shearer, Carl Boehm, Anna Massey",0
45755,Doctor Who: Blink,,2007,,English,45,Great Britain,"Freema Agyeman, David Tennant, Carey Mulligan",0
45759,The Incredible Robert Baldick - BBC Drama Playhouse,,1972,,English,50,Great Britain,"Robert Hardy, Reginald Marsh, James Cossins",0
52383,Day For Night,La nuit américaine,1973,12A,French,116,France,"Nathalie Baye, Jean-Pierre Léaud, Jacqueline Bisset, Alexandra Stewart",0
52422,Breakfast at Tiffany's,,1961,PG,English,114,US,"Patricia Neal, George Peppard, Audrey Hepburn",0
52429,Taxi Zum Klo,,1980,18,German,94,Germany,"Bernd Broaderup, Frank Ripploh, Orpha Termin",0
52441,Taxi Driver,,1976,18,English,114,US,"Cybill Shephard, Harvey Keitel, Jodie Foster, Robert De Niro",0
52463,Cría Cuervos,Raise Ravens,1975,15,Spanish,110,Spain,"Ana Torrent, Geraldine Chaplin, Héctor Alterio",0
52849,Love Like Poison,Un poison violent,2010,15,French,85,France,"Stefano Cassetti, Michel Galabru, Lio, Clara Augarde",0
52854,Fire in Babylon,,2010,12A,English,87,Great Britain,,0
53596,Donor Unknown,,2010,12A,English,80,Great Britain,,0
53847,Restrepo,,2010,15,English,94,US,,0
53937,The Skin I Live In,La piel que habito,2011,15,Spanish,116,Spain,"Antonio Banderas, Blanca Suarez, Elena Anaya, Marisa Paredes",0
53944,A Separation,Jodaeiye Nader az Simin,2011,PG,Persian,123,Iran,"Shahab Hosseini, Sareh Bayat, Peyman Moaadi, Leila Hatami",0
53952,The Tree of Life,,2011,12A,English,138,US,"Brad Pitt, Fiona Shaw, Jessica Chastain, Sean Penn",0
53955,Cell 211,Celda 211,2009,18,Spanish,113,"Spain, France","Marta Etura, Luis Tosar, Carlos Bardem, Alberto Ammann",0
53964,Beginners,,2010,15,English,104,US,"Melanie Laurent, Goran Visnjic, Ewan McGregor, Christopher Plummer",0
53971,Arrietty,Kari-gurashi no Arrietty,2010,U,Japanese,94,Japan,,0
53982,The Light Thief,Svet-Ake,2010,15,Kyrgyz,80,"Netherlands, Kyrgyzstan, Germany, France","Taalaikan Abazova, Askat Sulaimanov, Asan Amanov, Aktan Arym Kubat",0
53996,The Salt of Life,Gianni e le donne,2011,12A,Italian,89,Italy,"Alfonso Santagata, Elisabetta Piccolomini, Gianni di Gregorio, Valeria de Franciscis Bendoni",0
54000,In a Better World,Hævnen,2010,15,Danish,117,Denmark,"Markus Rygaard, Mikael Persbrandt, Trine Dyrholm, Ulrich Thomsen",0
54010,Sarah's Key,Elle s’appelait Sarah,2010,12A,"English, French",110,France,"Aiden Quinn, Kristin Scott Thomas, Mélusine Mayance, Niels Arestrup",0
54021,The Tree,,2010,12A,English,101,"France, Australia","Aden Young, Charlotte Gainsbourg, Marton Csokas, Morgana Davies",0
54030,Jane Eyre,,2011,PG,English,120,Great Britain,"Craig Roberts, Jamie Bell, Mia Wasikowska, Michael Fassbender, Sally Hawkins",0
54038,Drive,,2011,18,English,100,US,"Bryan Cranston, Carey Mulligan, Ryan Gosling",0
54046,Treacle Jr.,,2011,15,English,83,Great Britain,"Tom Fisher, Riann Steele, Aidan Gillen",0
54055,Melancholia,,2011,15,English,136,"Sweden, Germany, France, Denmark","Charlotte Gainsbourg, Charlotte Rampling, John Hurt, Kiefer Sutherland, Kirsten Dunst",0
54274,Break My Fall,,2011,18,English,106,Great Britain,"Sophie Anderson, Kat Redstone, Kai Brandon Ly",0
54280,Man at Bath,Homme au bain,2010,18,French,72,France,"Omar Ben Sellem, François Sagat, Chiara Mastroianni",0
54283,Sea Purple,Viola di Mare,2009,15,Italian,105,Italy,"Ennio Fantastichini, Isabella Ragonese, Valeria Solarino",0
54287,Cairo Station,Bal Al Hadeed,1958,15,Arabic,77,Egypt,"Youssef Chahine, Hind Rostom, Farid Shawqi",0
54291,The Land,,1969,12A,Arabic,130,Egypt,"Yehia Chahine, Hamdy Ahmed, Ezzat El Alaili",0
54323,The Round-Up,La Rafle,2010,12A,"French, German, Yiddish",125,"Hungary, Germany, France","Raphaëlle Agogué, Melanie Laurent, Jean Reno, Gad Elmaleh",0
54679,Film Socialisme,,2010,PG,French,101,"Switzerland, France","Patti Smith, Jean-Marc Stehle, Christian Sinniger, Catherine Tanvier",0
54873,"NT Live: One Man, Two Guvnors",,,,English,,Great Britain,"James Corden, Jemima Rooper, Oliver Chris",1
55391,Ferris Bueller's Day Off,,1986,15,English,103,US,"Mia Sara, Matthew Broderick, Jeffrey Jones, Alan Ruck",0
55406,Green Lantern,,2011,12A,English,105,US,"Ryan Reynolds, Peter Sarsgaard, Mark Strong, Blake Lively",0
